chr,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width,mid,direction,is_sig
chr21,41308186,41308818,633,*,10,2.188033088623868,0.5453287815302561,1.9072911048730992,0.23031351887728582,0.973418827475549,257496,257505,10,41308502,Hyper (ALS>Ctrl),FALSE
chr21,16280948,16281801,854,*,7,2.444904711425705,0.6745196578388677,1.9072300576176426,0.2303430515522374,0.973418827475549,40486,40492,7,16281374,Hyper (ALS>Ctrl),FALSE
chr21,41234545,41234715,171,*,3,0.20700870522575512,-0.8537960210138165,-1.9071793771107308,0.23036077115720832,0.973418827475549,256620,256622,3,41234630,Hypo (ALS<Ctrl),FALSE
chr21,20688413,20689393,981,*,8,1.2055582140187437,0.6816886152782685,1.9070517947986734,0.23040211690214052,0.973418827475549,70021,70028,8,20688903,Hyper (ALS>Ctrl),FALSE
chr21,19423366,19424223,858,*,8,1.64474364789732,-0.6556694542620757,-1.9062895210979185,0.230656097906724,0.973418827475549,61159,61166,8,19423794,Hypo (ALS<Ctrl),FALSE
chr21,40324945,40325321,377,*,5,0.9192239082735065,0.46470020695288217,1.9061204381731451,0.23068563058167557,0.973418827475549,247596,247600,5,40325133,Hyper (ALS>Ctrl),FALSE
chr21,31143036,31143421,386,*,9,2.038386121755891,-0.5129096730075563,-1.9057535251587112,0.23079785474649153,0.973418827475549,148785,148793,9,31143228,Hypo (ALS<Ctrl),FALSE
chr21,17946155,17946199,45,*,4,0.771589740622914,-1.0056786555293649,-1.90565889895583,0.23084510702641403,0.973418827475549,51134,51137,4,17946177,Hypo (ALS<Ctrl),FALSE
chr21,21529322,21529981,660,*,4,2.7082893559026715,0.9368483337967366,1.9055565347094223,0.2308746397013656,0.973418827475549,76403,76406,4,21529651,Hyper (ALS>Ctrl),FALSE
chr21,25770234,25771090,857,*,6,0.9254065885128656,-0.3998623424638856,-1.9055450977165194,0.2308746397013656,0.973418827475549,105161,105166,6,25770662,Hypo (ALS<Ctrl),FALSE
chr21,18483579,18483876,298,*,3,0.2227797542235609,0.293244188609093,1.9055000971617195,0.23089235930633653,0.973418827475549,54945,54947,3,18483727,Hyper (ALS>Ctrl),FALSE
chr21,31423320,31423446,127,*,13,1.3262458107022272,0.9141968361194989,1.9053486399544552,0.2309218919812881,0.973418827475549,152479,152491,13,31423383,Hyper (ALS>Ctrl),FALSE
chr21,22590870,22591153,284,*,6,1.3123332513872403,-0.5235173655593274,-1.905158158240174,0.23102230307612343,0.973418827475549,82363,82368,6,22591011,Hypo (ALS<Ctrl),FALSE
chr21,15004550,15005552,1003,*,11,2.643610499165608,-0.5344278942006321,-1.9045257774942068,0.23128809715068752,0.973418827475549,30607,30617,11,15005051,Hypo (ALS<Ctrl),FALSE
chr21,36007043,36007248,206,*,4,0.2546779807124865,0.5004335164853901,1.9044692358826856,0.23128809715068752,0.973418827475549,199041,199044,4,36007145,Hyper (ALS>Ctrl),FALSE
chr21,26403081,26403390,310,*,3,0.8553845033561123,1.0169277152566907,1.9041574086813784,0.2314180409204744,0.973418827475549,111408,111410,3,26403235,Hyper (ALS>Ctrl),FALSE
chr21,33664376,33664797,422,*,5,0.7477982923174622,-0.9332045564776579,-1.9040511885125975,0.23144757359542598,0.973418827475549,176453,176457,5,33664586,Hypo (ALS<Ctrl),FALSE
chr21,13827111,13828911,1801,*,22,4.734187161999675,0.7650996085070704,1.9039205303936098,0.23148891934035817,0.973418827475549,22784,22805,22,13828011,Hyper (ALS>Ctrl),FALSE
chr21,25397681,25398076,396,*,3,0.8752583899575521,-0.7860178748829373,-1.903899020059128,0.23149482587534848,0.973418827475549,102311,102313,3,25397878,Hypo (ALS<Ctrl),FALSE
chr21,46423294,46424039,746,*,5,0.5182200935422352,-0.7658947712644093,-1.9038249466160415,0.23151845201530974,0.973418827475549,320634,320638,5,46423666,Hypo (ALS<Ctrl),FALSE
chr21,33037764,33038164,401,*,4,1.0080952395413785,0.8635989243757615,1.9037352912098873,0.231542078155271,0.973418827475549,170444,170447,4,33037964,Hyper (ALS>Ctrl),FALSE
chr21,25908141,25908726,586,*,7,1.094969250071205,0.8802308017716117,1.9036524686087106,0.2315479846902613,0.973418827475549,106691,106697,7,25908433,Hyper (ALS>Ctrl),FALSE
chr21,37598550,37599214,665,*,6,1.1616116186046443,-0.8635061866109373,-1.9036491523226262,0.2315479846902613,0.973418827475549,219226,219231,6,37598882,Hypo (ALS<Ctrl),FALSE
chr21,45862510,45862597,88,*,5,0.38534706829953813,-0.5860497206086157,-1.903489286442717,0.23160114350517413,0.973418827475549,313864,313868,5,45862553,Hypo (ALS<Ctrl),FALSE
chr21,16889304,16889546,243,*,7,1.7543204523011062,-0.585017229483429,-1.903429996269287,0.23161886311014507,0.973418827475549,45072,45078,7,16889425,Hypo (ALS<Ctrl),FALSE
chr21,41673733,41674252,520,*,10,1.2982422758059255,-0.6366978726906959,-1.9033310598837394,0.23164839578509663,0.973418827475549,262082,262091,10,41673992,Hypo (ALS<Ctrl),FALSE
chr21,41814127,41814595,469,*,16,3.1264644679077898,-0.6742556743180432,-1.9032128973395928,0.2317192742049804,0.973418827475549,264308,264323,16,41814361,Hypo (ALS<Ctrl),FALSE
chr21,15112993,15113508,516,*,6,1.1079442361201388,0.7042453418797473,1.903105875570664,0.23175471341492226,0.973418827475549,31536,31541,6,15113250,Hyper (ALS>Ctrl),FALSE
chr21,24495165,24497552,2388,*,20,4.0282469272653385,-0.47693606081170375,-1.9029922149755594,0.2317665264849029,0.973418827475549,95757,95776,20,24496358,Hypo (ALS<Ctrl),FALSE
chr21,9331047,9331064,18,*,3,1.1829171647914911,-0.6960833028233903,-1.9029683414284901,0.2317665264849029,0.973418827475549,6363,6365,3,9331055,Hypo (ALS<Ctrl),FALSE
chr21,41544461,41544524,64,*,4,0.3815263889430188,-0.8205638907997995,-1.9026828480338005,0.23186693757973822,0.973418827475549,260329,260332,4,41544492,Hypo (ALS<Ctrl),FALSE
chr21,32637098,32637706,609,*,14,2.318137758335513,0.4448138332873857,1.9022635069758431,0.23197325520956386,0.973418827475549,167154,167167,14,32637402,Hyper (ALS>Ctrl),FALSE
chr21,36514215,36514448,234,*,3,1.3345075840342018,0.998913628409855,1.9020232081452602,0.23206185323441855,0.973418827475549,206027,206029,3,36514331,Hyper (ALS>Ctrl),FALSE
chr21,21145906,21146040,135,*,3,1.0138606992442423,-0.9720245204355432,-1.901798008877938,0.232126825119312,0.973418827475549,73750,73752,3,21145973,Hypo (ALS<Ctrl),FALSE
chr21,18425878,18426177,300,*,4,1.0724971271669326,0.81178688604477,1.9013644081109062,0.23223904928412795,0.973418827475549,54555,54558,4,18426027,Hyper (ALS>Ctrl),FALSE
chr21,25796370,25797102,733,*,6,0.7629262844363208,0.5590803910761835,1.900762544577891,0.2323867126588858,0.973418827475549,105470,105475,6,25796736,Hyper (ALS>Ctrl),FALSE
chr21,9672299,9672420,122,*,5,0.7112413392906063,-0.6663753921667076,-1.900730560788725,0.2323867126588858,0.973418827475549,7007,7011,5,9672359,Hypo (ALS<Ctrl),FALSE
chr21,14095409,14096544,1136,*,8,1.9802856576882526,-0.6691619849081052,-1.9005808023265338,0.23241624533383737,0.973418827475549,24563,24570,8,14095976,Hypo (ALS<Ctrl),FALSE
chr21,19622233,19622461,229,*,3,0.7063359411298247,-1.17952827722502,-1.9003163501015528,0.2324871237537211,0.973418827475549,62519,62521,3,19622347,Hypo (ALS<Ctrl),FALSE
chr21,19219231,19219961,731,*,7,1.4077648596289492,0.9385428954395205,1.9001868619622853,0.23253437603364363,0.973418827475549,59759,59765,7,19219596,Hyper (ALS>Ctrl),FALSE
chr21,29676581,29676717,137,*,5,0.8009870014395151,-0.8875196249449226,-1.90013849910723,0.2325639087085952,0.973418827475549,137136,137140,5,29676649,Hypo (ALS<Ctrl),FALSE
chr21,34592041,34592809,769,*,18,2.465971560699656,0.3686506580890461,1.8995644440543318,0.23275882436327552,0.973418827475549,185389,185406,18,34592425,Hyper (ALS>Ctrl),FALSE
chr21,39642373,39642856,484,*,8,2.44234367934998,-0.7134320825054479,-1.8995053829295672,0.23277654396824646,0.973418827475549,240646,240653,8,39642614,Hypo (ALS<Ctrl),FALSE
chr21,41433582,41434505,924,*,6,1.0790256427909235,-0.6247907388875401,-1.8992411145418957,0.2328297027831593,0.973418827475549,258928,258933,6,41434043,Hypo (ALS<Ctrl),FALSE
chr21,27516632,27517108,477,*,9,3.4578347682192283,0.6449620640760728,1.8989903293454053,0.23295964655294618,0.973418827475549,120262,120270,9,27516870,Hyper (ALS>Ctrl),FALSE
chr21,21991865,21993283,1419,*,12,2.2027113393013784,0.5297086393497189,1.8989426764726758,0.23298327269290744,0.973418827475549,79544,79555,12,21992574,Hyper (ALS>Ctrl),FALSE
chr21,20693332,20694350,1019,*,12,5.245576418630302,0.743269214943293,1.898866313776418,0.23298327269290744,0.973418827475549,70064,70075,12,20693841,Hyper (ALS>Ctrl),FALSE
chr21,32641745,32642052,308,*,4,1.4186831594224638,0.92714103677282,1.8987715326845735,0.23300689883286868,0.973418827475549,167219,167222,4,32641898,Hyper (ALS>Ctrl),FALSE
chr21,42319033,42319150,118,*,3,0.4812883181024803,0.9451436004903631,1.898763322145223,0.233012805367859,0.973418827475549,271733,271735,3,42319091,Hyper (ALS>Ctrl),FALSE
chr21,45626591,45626995,405,*,4,1.073867537083908,0.9135737358293774,1.8987596394771353,0.233012805367859,0.973418827475549,311338,311341,4,45626793,Hyper (ALS>Ctrl),FALSE
chr21,36799677,36799821,145,*,9,1.6379036537616976,0.8675915167984829,1.89869743661293,0.23303643150782025,0.973418827475549,209913,209921,9,36799749,Hyper (ALS>Ctrl),FALSE
chr21,24335112,24336630,1519,*,8,1.6402468470765128,-0.46030292857017235,-1.8986189133333118,0.23304824457780088,0.973418827475549,94682,94689,8,24335871,Hypo (ALS<Ctrl),FALSE
chr21,18711950,18713314,1365,*,8,1.6331329244665007,-0.6758586797275652,-1.8985542271332279,0.23308368378774275,0.973418827475549,56367,56374,8,18712632,Hypo (ALS<Ctrl),FALSE
chr21,40281597,40281927,331,*,5,1.4185037829043943,1.0550539598566928,1.8985219066943064,0.23308959032273308,0.973418827475549,247135,247139,5,40281762,Hyper (ALS>Ctrl),FALSE
chr21,38555097,38555259,163,*,7,2.307488212154289,0.6712333297725134,1.89831598990458,0.23316046874261684,0.973418827475549,228307,228313,7,38555178,Hyper (ALS>Ctrl),FALSE
chr21,46047150,46047205,56,*,5,0.5335442302801019,-0.7172865569454582,-1.898259060853201,0.23317818834758777,0.973418827475549,316451,316455,5,46047177,Hypo (ALS<Ctrl),FALSE
chr21,31965791,31966142,352,*,9,1.037276488355108,-0.3944642898022017,-1.898195397964405,0.23321362755752964,0.973418827475549,159102,159110,9,31965966,Hypo (ALS<Ctrl),FALSE
chr21,31730560,31730588,29,*,5,0.32284060387909574,0.8474563803638788,1.897941311522878,0.2333317582573359,0.973418827475549,156398,156402,5,31730574,Hyper (ALS>Ctrl),FALSE
chr21,15242902,15243501,600,*,3,0.5530432902764622,-1.080127152890077,-1.8979207396016,0.23333766479232623,0.973418827475549,32641,32643,3,15243201,Hypo (ALS<Ctrl),FALSE
chr21,26139498,26140453,956,*,12,1.573774260335904,-0.45768861620017376,-1.8975560711811037,0.23346760856211313,0.973418827475549,109258,109269,12,26139975,Hypo (ALS<Ctrl),FALSE
chr21,17364414,17365004,591,*,4,0.6907560471982173,0.8558224954826038,1.897366596101027,0.2336329915418419,0.973418827475549,46876,46879,4,17364709,Hyper (ALS>Ctrl),FALSE
chr21,19108799,19109352,554,*,3,0.9156825744150008,-0.855822495482604,-1.897366596101027,0.2336329915418419,0.973418827475549,58961,58963,3,19109075,Hypo (ALS<Ctrl),FALSE
chr21,25836068,25836429,362,*,5,0.8126186731308,0.9115719275976246,1.8970892131834636,0.23381018759155128,0.973418827475549,105901,105905,5,25836248,Hyper (ALS>Ctrl),FALSE
chr21,28169938,28171607,1670,*,15,1.9386399151488043,0.42145562726518804,1.8969720433397443,0.23385153333648348,0.973418827475549,124953,124967,15,28170772,Hyper (ALS>Ctrl),FALSE
chr21,20191945,20192311,367,*,3,0.3807064103958912,-0.7020950873569929,-1.8969417612647512,0.23387515947644474,0.973418827475549,66523,66525,3,20192128,Hypo (ALS<Ctrl),FALSE
chr21,46410163,46410283,121,*,5,0.2746424295645519,0.45242956381747373,1.896939727400087,0.23387515947644474,0.973418827475549,320418,320422,5,46410223,Hyper (ALS>Ctrl),FALSE
chr21,45367210,45368751,1542,*,31,5.292042429475205,0.4040669575168377,1.896907739532364,0.23389287908141568,0.973418827475549,307792,307822,31,45367980,Hyper (ALS>Ctrl),FALSE
chr21,18810381,18810935,555,*,7,1.6065212717919484,1.0169223970567796,1.8968001313603493,0.23391650522137694,0.973418827475549,56990,56996,7,18810658,Hyper (ALS>Ctrl),FALSE
chr21,23689177,23691280,2104,*,21,6.380914179311394,0.49353686159879606,1.896610994991645,0.2339991967112413,0.973418827475549,89792,89812,21,23690228,Hyper (ALS>Ctrl),FALSE
chr21,28643994,28644192,199,*,3,0.7247478152643178,0.6812309397213929,1.8966005316068164,0.23401691631621227,0.973418827475549,127985,127987,3,28644093,Hyper (ALS>Ctrl),FALSE
chr21,17324099,17324898,800,*,6,3.3869973867545102,0.8713829044913772,1.8964736476182324,0.23406416859613477,0.973418827475549,46617,46622,6,17324498,Hyper (ALS>Ctrl),FALSE
chr21,42599347,42600242,896,*,9,1.7896437319733731,-0.6625722544274582,-1.8963791409349127,0.234087794736096,0.973418827475549,275675,275683,9,42599794,Hypo (ALS<Ctrl),FALSE
chr21,19486580,19486844,265,*,3,1.0161838296629329,0.855807833340273,1.8963719401781507,0.234087794736096,0.973418827475549,61590,61592,3,19486712,Hyper (ALS>Ctrl),FALSE
chr21,21847510,21847919,410,*,4,1.6481213446558858,-0.9418274912422874,-1.8962883013720206,0.23411732741104757,0.973418827475549,78458,78461,4,21847714,Hypo (ALS<Ctrl),FALSE
chr21,38703152,38705662,2511,*,33,2.6646027755960433,-0.2346845986871254,-1.8962522015687209,0.2341291404810282,0.973418827475549,229978,230010,33,38704407,Hypo (ALS<Ctrl),FALSE
chr21,31917380,31917953,574,*,6,1.0367374761695827,0.7759457292714627,1.8962187142634785,0.23414686008599914,0.973418827475549,158511,158516,6,31917666,Hyper (ALS>Ctrl),FALSE
chr21,8036801,8037457,657,*,9,1.7931784001873303,-0.4941805259536279,-1.8958248443831998,0.2343004299957473,0.973418827475549,3591,3599,9,8037129,Hypo (ALS<Ctrl),FALSE
chr21,33232239,33232494,256,*,6,3.7858958699301684,1.0376590520203366,1.895590534691556,0.23435949534565043,0.973418827475549,172721,172726,6,33232366,Hyper (ALS>Ctrl),FALSE
chr21,32966284,32966433,150,*,13,4.226755557350575,0.5007899973712593,1.895175908390389,0.23451306525539858,0.973418827475549,169645,169657,13,32966358,Hyper (ALS>Ctrl),FALSE
chr21,32682335,32683207,873,*,4,0.7023442120270316,-0.4698633308531944,-1.8951577867421014,0.2345248783253792,0.973418827475549,167543,167546,4,32682771,Hypo (ALS<Ctrl),FALSE
chr21,37296599,37296891,293,*,13,0.9859528762227362,-0.438682729774229,-1.8948673451951377,0.23464300902518548,0.973418827475549,216034,216046,13,37296745,Hypo (ALS<Ctrl),FALSE
chr21,28680580,28680765,186,*,6,0.41629557407460954,-0.47231384403356813,-1.8947564850651075,0.23467254170013704,0.973418827475549,128231,128236,6,28680672,Hypo (ALS<Ctrl),FALSE
chr21,25855565,25855976,412,*,7,0.7681049970937319,0.5384754534493976,1.8944723425305552,0.2347965789349336,0.973418827475549,106075,106081,7,25855770,Hyper (ALS>Ctrl),FALSE
chr21,31222155,31222394,240,*,4,0.3262162962248265,0.6474217390823139,1.894461601575821,0.2347965789349336,0.973418827475549,149845,149848,4,31222274,Hyper (ALS>Ctrl),FALSE
chr21,15711755,15712196,442,*,8,0.7536749915529447,0.42803246790966876,1.894370428750827,0.2348379246798658,0.973418827475549,36055,36062,8,15711975,Hyper (ALS>Ctrl),FALSE
chr21,33009424,33010143,720,*,11,2.4584350143484777,0.5954245367385977,1.8942398424745892,0.23486155081982707,0.973418827475549,170073,170083,11,33009783,Hyper (ALS>Ctrl),FALSE
chr21,44934548,44934893,346,*,5,1.3278930528579331,0.5926258277867742,1.8942149923989828,0.23486155081982707,0.973418827475549,301839,301843,5,44934720,Hyper (ALS>Ctrl),FALSE
chr21,29905027,29905241,215,*,3,0.7418452197182468,-0.9846803728341644,-1.8942095890434107,0.23486155081982707,0.973418827475549,139095,139097,3,29905134,Hypo (ALS<Ctrl),FALSE
chr21,26201279,26202500,1222,*,6,1.3526040677657696,-0.6431635723626844,-1.8941844580847345,0.23486745735481737,0.973418827475549,109881,109886,6,26201889,Hypo (ALS<Ctrl),FALSE
chr21,26970881,26971196,316,*,5,1.067309429824884,0.7760070886493933,1.893329280096688,0.23511553182441053,0.973418827475549,116204,116208,5,26971038,Hyper (ALS>Ctrl),FALSE
chr21,22516876,22517702,827,*,8,1.2937563824454272,-0.5745423419543181,-1.8932418777327118,0.23513325142938146,0.973418827475549,81730,81737,8,22517289,Hypo (ALS<Ctrl),FALSE
chr21,40224907,40225618,712,*,7,1.5067345490420705,0.7867447801189417,1.8931121217939473,0.2351864102442943,0.973418827475549,246649,246655,7,40225262,Hyper (ALS>Ctrl),FALSE
chr21,15509674,15510605,932,*,7,1.2704785622847523,0.5731880751641184,1.8929935511555291,0.2352395690592071,0.973418827475549,34516,34522,7,15510139,Hyper (ALS>Ctrl),FALSE
chr21,43624831,43626176,1346,*,19,3.0970203758730275,0.4502812357086337,1.8929591401979655,0.23524547559419742,0.973418827475549,285152,285170,19,43625503,Hyper (ALS>Ctrl),FALSE
chr21,18299523,18300021,499,*,6,1.8716954715539453,-0.6897591440791767,-1.892901571929177,0.2352691017341587,0.973418827475549,53599,53604,6,18299772,Hypo (ALS<Ctrl),FALSE
chr21,9834791,9834872,82,*,3,1.0703161670200092,1.1819926410646577,1.8928106548186974,0.23529863440911025,0.973418827475549,8937,8939,3,9834831,Hyper (ALS>Ctrl),FALSE
chr21,34005729,34006264,536,*,9,1.6240667046720645,0.6746566149500148,1.8927488108526074,0.23530454094410055,0.973418827475549,180546,180554,9,34005996,Hyper (ALS>Ctrl),FALSE
chr21,38597954,38598553,600,*,3,0.7820344497551925,-1.140133506251017,-1.8927180708436677,0.23530454094410055,0.973418827475549,228765,228767,3,38598253,Hypo (ALS<Ctrl),FALSE
chr21,38523637,38523754,118,*,3,0.7696978105181183,0.7406982839014312,1.8926882965647556,0.23531635401408119,0.973418827475549,227971,227973,3,38523695,Hyper (ALS>Ctrl),FALSE
chr21,16734773,16735414,642,*,3,0.9153285592012385,-1.0353120854416666,-1.8922423731009799,0.23551717620375184,0.973418827475549,44011,44013,3,16735093,Hypo (ALS<Ctrl),FALSE
chr21,25341562,25342151,590,*,6,0.42837176501770263,0.8271784182557363,1.8919411990881716,0.23558214808864528,0.973418827475549,101828,101833,6,25341856,Hyper (ALS>Ctrl),FALSE
chr21,21509111,21509485,375,*,4,0.8096094589270731,-0.777095518641449,-1.8915996382052678,0.2356353069035581,0.973418827475549,76280,76283,4,21509298,Hypo (ALS<Ctrl),FALSE
chr21,32481894,32482221,328,*,9,3.3543241167143734,-0.6932468960794861,-1.8915979373494543,0.2356353069035581,0.973418827475549,164940,164948,9,32482057,Hypo (ALS<Ctrl),FALSE
chr21,33721347,33721658,312,*,5,0.37197205176856296,0.602409985582574,1.8914448457003004,0.2356884657184709,0.973418827475549,177158,177162,5,33721502,Hyper (ALS>Ctrl),FALSE
chr21,27192699,27193619,921,*,6,1.9833601994002852,0.8786079737507884,1.8914169998220525,0.23570027878845154,0.973418827475549,117910,117915,6,27193159,Hyper (ALS>Ctrl),FALSE
chr21,34897745,34898667,923,*,6,0.9180026391595665,0.6341957663626616,1.8911811722071508,0.2357770637433256,0.973418827475549,188730,188735,6,34898206,Hyper (ALS>Ctrl),FALSE
chr21,44407016,44407275,260,*,3,1.2684090761568836,1.1810483361134048,1.8910908264450637,0.2358125029532675,0.973418827475549,294947,294949,3,44407145,Hyper (ALS>Ctrl),FALSE
chr21,31832411,31832582,172,*,3,0.6352367823427683,-0.5241089075831638,-1.8910563778164233,0.23582431602324813,0.973418827475549,157460,157462,3,31832496,Hypo (ALS<Ctrl),FALSE
chr21,27013619,27014027,409,*,5,0.7134053474893247,-0.6626174691908284,-1.8909801703736457,0.23585975523319,0.973418827475549,116512,116516,5,27013823,Hypo (ALS<Ctrl),FALSE
chr21,15504604,15505093,490,*,9,0.6965349199054505,-0.3455113392412218,-1.890964256495204,0.23585975523319,0.973418827475549,34475,34483,9,15504848,Hypo (ALS<Ctrl),FALSE
chr21,19999812,20000067,256,*,5,0.7690833258606772,0.6708267616388356,1.8909513800322384,0.2358656617681803,0.973418827475549,65152,65156,5,19999939,Hyper (ALS>Ctrl),FALSE
chr21,21255216,21255366,151,*,3,0.25139061452462313,1.1411763072483196,1.890944912533186,0.23587156830317063,0.973418827475549,74581,74583,3,21255291,Hyper (ALS>Ctrl),FALSE
